[2026-02-17T08:05:14.210+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-17T08:05:14.258+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-17T08:00:00+00:00 [queued]>
[2026-02-17T08:05:14.270+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-17T08:00:00+00:00 [queued]>
[2026-02-17T08:05:14.271+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-02-17T08:06:22.354+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315109.json to Snowflake stage...
[2026-02-17T08:06:22.985+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315119.json to Snowflake stage...
[2026-02-17T08:06:23.626+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315130.json to Snowflake stage...
[2026-02-17T08:06:24.271+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315143.json to Snowflake stage...
[2026-02-17T08:06:24.902+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315154.json to Snowflake stage...
[2026-02-17T08:06:25.630+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315165.json to Snowflake stage...
[2026-02-17T08:06:26.272+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315176.json to Snowflake stage...
[2026-02-17T08:06:26.975+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315188.json to Snowflake stage...
[2026-02-17T08:06:27.763+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315199.json to Snowflake stage...
[2026-02-17T08:06:28.317+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315211.json to Snowflake stage...
[2026-02-17T08:06:29.053+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315223.json to Snowflake stage...
[2026-02-17T08:06:29.683+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315234.json to Snowflake stage...
[2026-02-17T08:06:30.376+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315245.json to Snowflake stage...
[2026-02-17T08:06:30.873+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315257.json to Snowflake stage...
[2026-02-17T08:06:31.449+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315269.json to Snowflake stage...
[2026-02-17T08:06:31.951+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315281.json to Snowflake stage...
[2026-02-17T08:06:32.461+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315293.json to Snowflake stage...
[2026-02-17T08:06:33.518+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315303.json to Snowflake stage...
[2026-02-17T08:06:34.129+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315315.json to Snowflake stage...
[2026-02-17T08:06:34.781+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315325.json to Snowflake stage...
[2026-02-17T08:06:35.531+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315336.json to Snowflake stage...
[2026-02-17T08:06:36.152+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315348.json to Snowflake stage...
[2026-02-17T08:06:36.786+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315358.json to Snowflake stage...
[2026-02-17T08:06:37.415+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315370.json to Snowflake stage...
[2026-02-17T08:06:38.493+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315380.json to Snowflake stage...
[2026-02-17T08:06:39.025+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315391.json to Snowflake stage...
[2026-02-17T08:06:39.737+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315401.json to Snowflake stage...
[2026-02-17T08:06:40.428+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315414.json to Snowflake stage...
[2026-02-17T08:06:41.068+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315428.json to Snowflake stage...
[2026-02-17T08:06:41.711+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315440.json to Snowflake stage...
[2026-02-17T08:06:42.264+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315453.json to Snowflake stage...
[2026-02-17T08:06:42.832+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315464.json to Snowflake stage...
[2026-02-17T08:06:43.911+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315476.json to Snowflake stage...
[2026-02-17T08:06:45.277+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315487.json to Snowflake stage...
[2026-02-17T08:06:46.259+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/GOOGL/1771315498.json to Snowflake stage...
[2026-02-17T08:06:47.406+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315084.json to Snowflake stage...
[2026-02-17T08:06:48.047+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315096.json to Snowflake stage...
[2026-02-17T08:06:48.621+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315108.json to Snowflake stage...
[2026-02-17T08:06:49.231+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315118.json to Snowflake stage...
[2026-02-17T08:06:50.212+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315129.json to Snowflake stage...
[2026-02-17T08:06:50.814+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315142.json to Snowflake stage...
[2026-02-17T08:06:51.486+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315153.json to Snowflake stage...
[2026-02-17T08:06:52.167+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315164.json to Snowflake stage...
[2026-02-17T08:06:52.850+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315175.json to Snowflake stage...
[2026-02-17T08:06:53.563+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315187.json to Snowflake stage...
[2026-02-17T08:06:54.355+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315198.json to Snowflake stage...
[2026-02-17T08:06:55.577+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315210.json to Snowflake stage...
[2026-02-17T08:06:56.738+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315222.json to Snowflake stage...
[2026-02-17T08:06:58.409+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315233.json to Snowflake stage...
[2026-02-17T08:07:00.424+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315244.json to Snowflake stage...
[2026-02-17T08:07:02.157+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315256.json to Snowflake stage...
[2026-02-17T08:07:03.199+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315268.json to Snowflake stage...
[2026-02-17T08:07:04.070+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315280.json to Snowflake stage...
[2026-02-17T08:07:04.555+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315292.json to Snowflake stage...
[2026-02-17T08:07:05.157+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315302.json to Snowflake stage...
[2026-02-17T08:07:05.830+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315312.json to Snowflake stage...
[2026-02-17T08:07:06.400+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315324.json to Snowflake stage...
[2026-02-17T08:07:07.449+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315335.json to Snowflake stage...
[2026-02-17T08:07:08.013+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315347.json to Snowflake stage...
[2026-02-17T08:07:08.650+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315357.json to Snowflake stage...
[2026-02-17T08:07:09.281+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315368.json to Snowflake stage...
[2026-02-17T08:07:09.930+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315379.json to Snowflake stage...
[2026-02-17T08:07:10.640+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315390.json to Snowflake stage...
[2026-02-17T08:07:11.287+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315400.json to Snowflake stage...
[2026-02-17T08:07:12.103+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315412.json to Snowflake stage...
[2026-02-17T08:07:12.760+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315427.json to Snowflake stage...
[2026-02-17T08:07:13.398+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315438.json to Snowflake stage...
[2026-02-17T08:07:13.973+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315452.json to Snowflake stage...
[2026-02-17T08:07:14.505+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315463.json to Snowflake stage...
[2026-02-17T08:07:15.073+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315475.json to Snowflake stage...
[2026-02-17T08:07:15.592+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315486.json to Snowflake stage...
[2026-02-17T08:07:16.204+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315497.json to Snowflake stage...
[2026-02-17T08:07:16.843+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/MSFT/1771315508.json to Snowflake stage...
[2026-02-17T08:07:17.558+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315087.json to Snowflake stage...
[2026-02-17T08:07:18.177+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315098.json to Snowflake stage...
[2026-02-17T08:07:18.811+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315110.json to Snowflake stage...
[2026-02-17T08:07:19.556+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315120.json to Snowflake stage...
[2026-02-17T08:07:20.199+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315132.json to Snowflake stage...
[2026-02-17T08:07:21.001+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315144.json to Snowflake stage...
[2026-02-17T08:07:21.649+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315155.json to Snowflake stage...
[2026-02-17T08:07:22.294+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315166.json to Snowflake stage...
[2026-02-17T08:07:22.957+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315178.json to Snowflake stage...
[2026-02-17T08:07:23.550+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315189.json to Snowflake stage...
[2026-02-17T08:07:24.299+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315201.json to Snowflake stage...
[2026-02-17T08:07:25.563+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315212.json to Snowflake stage...
[2026-02-17T08:07:26.373+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315224.json to Snowflake stage...
[2026-02-17T08:07:27.001+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315235.json to Snowflake stage...
[2026-02-17T08:07:27.705+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315246.json to Snowflake stage...
[2026-02-17T08:07:28.998+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315258.json to Snowflake stage...
[2026-02-17T08:07:29.822+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315270.json to Snowflake stage...
[2026-02-17T08:07:31.963+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315282.json to Snowflake stage...
[2026-02-17T08:07:32.581+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315294.json to Snowflake stage...
[2026-02-17T08:07:33.222+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315304.json to Snowflake stage...
[2026-02-17T08:07:33.749+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315316.json to Snowflake stage...
[2026-02-17T08:07:34.290+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/TSLA/1771315326.json to Snowflake stage...
