[2026-01-29T14:38:02.648+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-01-29T14:38:02.721+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-01-29T14:37:00+00:00 [queued]>
[2026-01-29T14:38:02.733+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-01-29T14:37:00+00:00 [queued]>
[2026-01-29T14:38:02.735+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-01-29T14:38:02.763+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2026-01-29 14:37:00+00:00
[2026-01-29T14:38:02.782+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=71119) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-01-29T14:38:02.786+0000] {standard_task_runner.py:64} INFO - Started process 71139 to run task
[2026-01-29T14:38:02.783+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2026-01-29T14:37:00+00:00', '--job-id', '349', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmp3nktwvlu']
[2026-01-29T14:38:02.790+0000] {standard_task_runner.py:91} INFO - Job 349: Subtask download_minio
[2026-01-29T14:38:02.892+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2026-01-29T14:37:00+00:00 [running]> on host 035a00487d49
[2026-01-29T14:38:03.056+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2026-01-29T14:37:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-01-29T14:37:00+00:00'
[2026-01-29T14:38:03.059+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-01-29T14:38:04.353+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692353.json
[2026-01-29T14:38:04.362+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692366.json
[2026-01-29T14:38:04.372+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692380.json
[2026-01-29T14:38:04.381+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692392.json
[2026-01-29T14:38:04.392+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692403.json
[2026-01-29T14:38:04.401+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692416.json
[2026-01-29T14:38:04.411+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692432.json
[2026-01-29T14:38:04.420+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692444.json
[2026-01-29T14:38:04.430+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692457.json
[2026-01-29T14:38:04.438+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692469.json
[2026-01-29T14:38:04.450+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692482.json
[2026-01-29T14:38:04.459+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692495.json
[2026-01-29T14:38:04.467+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692508.json
[2026-01-29T14:38:04.476+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692521.json
[2026-01-29T14:38:04.485+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692535.json
[2026-01-29T14:38:04.495+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692548.json
[2026-01-29T14:38:04.503+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692560.json
[2026-01-29T14:38:04.512+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692573.json
[2026-01-29T14:38:04.521+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692584.json
[2026-01-29T14:38:04.531+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692602.json
[2026-01-29T14:38:04.541+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692623.json
[2026-01-29T14:38:04.550+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692636.json
[2026-01-29T14:38:04.559+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692648.json
[2026-01-29T14:38:04.567+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692661.json
[2026-01-29T14:38:04.576+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692676.json
[2026-01-29T14:38:04.584+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692688.json
[2026-01-29T14:38:04.593+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692700.json
[2026-01-29T14:38:04.601+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692719.json
[2026-01-29T14:38:04.610+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692733.json
[2026-01-29T14:38:04.618+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692747.json
[2026-01-29T14:38:04.627+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692760.json
[2026-01-29T14:38:04.638+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692778.json
[2026-01-29T14:38:04.649+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692793.json
[2026-01-29T14:38:04.658+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692812.json
[2026-01-29T14:38:04.668+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692827.json
[2026-01-29T14:38:04.677+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692839.json
[2026-01-29T14:38:04.685+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692856.json
[2026-01-29T14:38:04.694+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692873.json
[2026-01-29T14:38:04.704+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692887.json
[2026-01-29T14:38:04.716+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692909.json
[2026-01-29T14:38:04.727+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692921.json
[2026-01-29T14:38:04.736+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692940.json
[2026-01-29T14:38:04.745+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692953.json
[2026-01-29T14:38:04.757+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692969.json
[2026-01-29T14:38:04.769+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692980.json
[2026-01-29T14:38:04.779+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769692991.json
[2026-01-29T14:38:04.790+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693003.json
[2026-01-29T14:38:04.800+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693016.json
[2026-01-29T14:38:04.810+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693028.json
[2026-01-29T14:38:04.819+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693040.json
[2026-01-29T14:38:04.829+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693054.json
[2026-01-29T14:38:04.839+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693066.json
[2026-01-29T14:38:04.848+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693079.json
[2026-01-29T14:38:04.858+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693090.json
[2026-01-29T14:38:04.868+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693105.json
[2026-01-29T14:38:04.877+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693118.json
[2026-01-29T14:38:04.885+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693132.json
[2026-01-29T14:38:04.897+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693144.json
[2026-01-29T14:38:04.908+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693155.json
[2026-01-29T14:38:04.921+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693167.json
[2026-01-29T14:38:04.933+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693180.json
[2026-01-29T14:38:04.945+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693191.json
[2026-01-29T14:38:04.955+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693202.json
[2026-01-29T14:38:04.966+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693213.json
[2026-01-29T14:38:04.977+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693226.json
[2026-01-29T14:38:04.986+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693238.json
[2026-01-29T14:38:04.994+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693249.json
[2026-01-29T14:38:05.003+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693262.json
[2026-01-29T14:38:05.012+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693273.json
[2026-01-29T14:38:05.022+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693286.json
[2026-01-29T14:38:05.030+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693298.json
[2026-01-29T14:38:05.039+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693309.json
[2026-01-29T14:38:05.049+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693321.json
[2026-01-29T14:38:05.058+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693334.json
[2026-01-29T14:38:05.066+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693348.json
[2026-01-29T14:38:05.077+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693359.json
[2026-01-29T14:38:05.089+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693370.json
[2026-01-29T14:38:05.098+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693381.json
[2026-01-29T14:38:05.108+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693392.json
[2026-01-29T14:38:05.120+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693406.json
[2026-01-29T14:38:05.131+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693419.json
[2026-01-29T14:38:05.140+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693432.json
[2026-01-29T14:38:05.150+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693444.json
[2026-01-29T14:38:05.160+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693456.json
[2026-01-29T14:38:05.169+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693467.json
[2026-01-29T14:38:05.179+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693480.json
[2026-01-29T14:38:05.188+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693491.json
[2026-01-29T14:38:05.198+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693504.json
[2026-01-29T14:38:05.207+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693516.json
[2026-01-29T14:38:05.216+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693530.json
[2026-01-29T14:38:05.225+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693543.json
[2026-01-29T14:38:05.235+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693558.json
[2026-01-29T14:38:05.243+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693571.json
[2026-01-29T14:38:05.252+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693584.json
[2026-01-29T14:38:05.262+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693597.json
[2026-01-29T14:38:05.271+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693612.json
[2026-01-29T14:38:05.282+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1769693629.json
[2026-01-29T14:38:05.291+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692359.json
[2026-01-29T14:38:05.300+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692372.json
[2026-01-29T14:38:05.309+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692385.json
[2026-01-29T14:38:05.318+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692396.json
[2026-01-29T14:38:05.329+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692409.json
[2026-01-29T14:38:05.338+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692424.json
[2026-01-29T14:38:05.348+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692437.json
[2026-01-29T14:38:05.357+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692450.json
[2026-01-29T14:38:05.366+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692462.json
[2026-01-29T14:38:05.376+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692475.json
[2026-01-29T14:38:05.385+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692486.json
[2026-01-29T14:38:05.394+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692501.json
[2026-01-29T14:38:05.403+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692513.json
[2026-01-29T14:38:05.413+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692528.json
[2026-01-29T14:38:05.423+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692540.json
[2026-01-29T14:38:05.433+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692553.json
[2026-01-29T14:38:05.443+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692565.json
[2026-01-29T14:38:05.455+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692577.json
[2026-01-29T14:38:05.464+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692591.json
[2026-01-29T14:38:05.474+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692616.json
[2026-01-29T14:38:05.484+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692628.json
[2026-01-29T14:38:05.494+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692641.json
[2026-01-29T14:38:05.504+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692654.json
[2026-01-29T14:38:05.513+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692669.json
[2026-01-29T14:38:05.524+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692681.json
[2026-01-29T14:38:05.533+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692693.json
[2026-01-29T14:38:05.542+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692711.json
[2026-01-29T14:38:05.551+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692725.json
[2026-01-29T14:38:05.560+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692740.json
[2026-01-29T14:38:05.569+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692753.json
[2026-01-29T14:38:05.577+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692769.json
[2026-01-29T14:38:05.586+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692785.json
[2026-01-29T14:38:05.596+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692804.json
[2026-01-29T14:38:05.605+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692819.json
[2026-01-29T14:38:05.615+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692832.json
[2026-01-29T14:38:05.624+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692847.json
[2026-01-29T14:38:05.632+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692866.json
[2026-01-29T14:38:05.641+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692880.json
[2026-01-29T14:38:05.650+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692902.json
[2026-01-29T14:38:05.660+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692914.json
[2026-01-29T14:38:05.668+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692929.json
[2026-01-29T14:38:05.678+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692946.json
[2026-01-29T14:38:05.687+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692961.json
[2026-01-29T14:38:05.696+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692973.json
[2026-01-29T14:38:05.705+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692984.json
[2026-01-29T14:38:05.714+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769692995.json
[2026-01-29T14:38:05.723+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693008.json
[2026-01-29T14:38:05.731+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693021.json
[2026-01-29T14:38:05.739+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693033.json
[2026-01-29T14:38:05.748+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693047.json
[2026-01-29T14:38:05.757+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693059.json
[2026-01-29T14:38:05.766+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693072.json
[2026-01-29T14:38:05.777+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693083.json
[2026-01-29T14:38:05.796+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693095.json
[2026-01-29T14:38:05.806+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693110.json
[2026-01-29T14:38:05.814+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693125.json
[2026-01-29T14:38:05.823+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693136.json
[2026-01-29T14:38:05.832+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693148.json
[2026-01-29T14:38:05.842+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693160.json
[2026-01-29T14:38:05.850+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693173.json
[2026-01-29T14:38:05.860+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693184.json
[2026-01-29T14:38:05.869+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693195.json
[2026-01-29T14:38:05.878+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693206.json
[2026-01-29T14:38:05.886+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693219.json
[2026-01-29T14:38:05.896+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693230.json
[2026-01-29T14:38:05.904+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693242.json
[2026-01-29T14:38:05.913+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693255.json
[2026-01-29T14:38:05.922+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693266.json
[2026-01-29T14:38:05.931+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693279.json
[2026-01-29T14:38:05.940+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693290.json
[2026-01-29T14:38:05.950+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693302.json
[2026-01-29T14:38:05.958+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693314.json
[2026-01-29T14:38:05.967+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693326.json
[2026-01-29T14:38:05.976+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693340.json
[2026-01-29T14:38:05.987+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693352.json
[2026-01-29T14:38:05.998+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693363.json
[2026-01-29T14:38:06.009+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693374.json
[2026-01-29T14:38:06.022+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693385.json
[2026-01-29T14:38:06.037+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693399.json
[2026-01-29T14:38:06.056+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693411.json
[2026-01-29T14:38:06.068+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693425.json
[2026-01-29T14:38:06.081+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693437.json
[2026-01-29T14:38:06.095+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693449.json
[2026-01-29T14:38:06.106+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1769693460.json
