[2026-02-16T06:08:53.544+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-16T06:08:54.935+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-02-16T06:02:00+00:00 [queued]>
[2026-02-16T06:08:54.956+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-02-16T06:02:00+00:00 [queued]>
[2026-02-16T06:08:54.983+0000] {taskinstance.py:2306} INFO - Starting attempt 2 of 2
[2026-02-16T06:08:55.140+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2026-02-16 06:02:00+00:00
[2026-02-16T06:08:55.336+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=3496) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-02-16T06:08:55.365+0000] {standard_task_runner.py:64} INFO - Started process 3560 to run task
[2026-02-16T06:08:55.349+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2026-02-16T06:02:00+00:00', '--job-id', '1419', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmps_qxprir']
[2026-02-16T06:08:55.408+0000] {standard_task_runner.py:91} INFO - Job 1419: Subtask download_minio
[2026-02-16T06:08:56.479+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2026-02-16T06:02:00+00:00 [running]> on host 353dfeb821e2
[2026-02-16T06:08:57.337+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2026-02-16T06:02:00+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-02-16T06:02:00+00:00'
[2026-02-16T06:08:57.343+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-02-16T06:09:03.244+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221446.json
[2026-02-16T06:09:03.290+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221459.json
[2026-02-16T06:09:03.354+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221471.json
[2026-02-16T06:09:03.536+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221483.json
[2026-02-16T06:09:03.597+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221496.json
[2026-02-16T06:09:03.624+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221508.json
[2026-02-16T06:09:03.700+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221522.json
[2026-02-16T06:09:03.732+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221533.json
[2026-02-16T06:09:03.777+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221545.json
[2026-02-16T06:09:03.881+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221557.json
[2026-02-16T06:09:03.963+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221568.json
[2026-02-16T06:09:04.019+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221580.json
[2026-02-16T06:09:04.089+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221592.json
[2026-02-16T06:09:04.134+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221603.json
[2026-02-16T06:09:04.248+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221615.json
[2026-02-16T06:09:04.324+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221627.json
[2026-02-16T06:09:04.436+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221639.json
[2026-02-16T06:09:04.517+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221650.json
[2026-02-16T06:09:04.565+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221661.json
[2026-02-16T06:09:04.632+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221673.json
[2026-02-16T06:09:04.689+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1771221686.json
