[2026-02-04T09:26:04.553+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-04T09:26:04.592+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-02-04T09:25:00+00:00 [queued]>
[2026-02-04T09:26:04.602+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-02-04T09:25:00+00:00 [queued]>
[2026-02-04T09:26:04.603+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-02-04T09:26:04.620+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2026-02-04 09:25:00+00:00
[2026-02-04T09:26:04.638+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=42403) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-02-04T09:26:04.637+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2026-02-04T09:25:00+00:00', '--job-id', '855', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpz3vo9zv_']
[2026-02-04T09:26:04.640+0000] {standard_task_runner.py:64} INFO - Started process 42501 to run task
[2026-02-04T09:26:04.640+0000] {standard_task_runner.py:91} INFO - Job 855: Subtask download_minio
[2026-02-04T09:26:04.767+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2026-02-04T09:25:00+00:00 [running]> on host 1a57f62d265e
[2026-02-04T09:26:05.030+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2026-02-04T09:25:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-02-04T09:25:00+00:00'
[2026-02-04T09:26:05.033+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-02-04T09:26:05.443+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190211.json
[2026-02-04T09:26:05.455+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190221.json
[2026-02-04T09:26:05.464+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190233.json
[2026-02-04T09:26:05.475+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190244.json
[2026-02-04T09:26:05.485+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190256.json
[2026-02-04T09:26:05.495+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190268.json
[2026-02-04T09:26:05.506+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190278.json
[2026-02-04T09:26:05.515+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190289.json
[2026-02-04T09:26:05.524+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190300.json
[2026-02-04T09:26:05.536+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190310.json
[2026-02-04T09:26:05.549+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190323.json
[2026-02-04T09:26:05.561+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190333.json
[2026-02-04T09:26:05.571+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190344.json
[2026-02-04T09:26:05.583+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190356.json
[2026-02-04T09:26:05.598+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190368.json
[2026-02-04T09:26:05.607+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190378.json
[2026-02-04T09:26:05.617+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190388.json
[2026-02-04T09:26:05.628+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190399.json
[2026-02-04T09:26:05.637+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190410.json
[2026-02-04T09:26:05.647+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190421.json
[2026-02-04T09:26:05.662+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190432.json
[2026-02-04T09:26:05.674+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190442.json
[2026-02-04T09:26:05.690+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190453.json
[2026-02-04T09:26:05.701+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190463.json
[2026-02-04T09:26:05.711+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190474.json
[2026-02-04T09:26:05.723+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190485.json
[2026-02-04T09:26:05.732+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190495.json
[2026-02-04T09:26:05.743+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190506.json
[2026-02-04T09:26:05.754+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190516.json
[2026-02-04T09:26:05.764+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190527.json
[2026-02-04T09:26:05.773+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190537.json
[2026-02-04T09:26:05.784+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190548.json
[2026-02-04T09:26:05.794+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190559.json
[2026-02-04T09:26:05.803+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190569.json
[2026-02-04T09:26:05.814+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190580.json
[2026-02-04T09:26:05.830+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190590.json
[2026-02-04T09:26:05.847+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190600.json
[2026-02-04T09:26:05.857+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190611.json
[2026-02-04T09:26:05.867+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190621.json
[2026-02-04T09:26:05.900+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190632.json
[2026-02-04T09:26:05.913+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190642.json
[2026-02-04T09:26:05.928+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190652.json
[2026-02-04T09:26:05.938+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190663.json
[2026-02-04T09:26:05.949+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190673.json
[2026-02-04T09:26:05.965+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190683.json
[2026-02-04T09:26:05.974+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190694.json
[2026-02-04T09:26:05.985+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190704.json
[2026-02-04T09:26:05.995+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190715.json
[2026-02-04T09:26:06.005+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190725.json
[2026-02-04T09:26:06.016+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190736.json
[2026-02-04T09:26:06.028+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190746.json
[2026-02-04T09:26:06.039+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190757.json
[2026-02-04T09:26:06.278+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190767.json
[2026-02-04T09:26:06.311+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190778.json
[2026-02-04T09:26:06.324+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190788.json
[2026-02-04T09:26:06.336+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190799.json
[2026-02-04T09:26:06.346+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190810.json
[2026-02-04T09:26:06.355+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190820.json
[2026-02-04T09:26:06.373+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190831.json
[2026-02-04T09:26:06.382+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190842.json
[2026-02-04T09:26:06.400+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190852.json
[2026-02-04T09:26:06.425+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190863.json
[2026-02-04T09:26:06.435+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190873.json
[2026-02-04T09:26:06.444+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190884.json
[2026-02-04T09:26:06.455+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190895.json
[2026-02-04T09:26:06.464+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190908.json
