[2026-02-17T06:26:08.055+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-17T06:26:08.458+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-17T06:15:00+00:00 [queued]>
[2026-02-17T06:26:08.509+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-17T06:15:00+00:00 [queued]>
[2026-02-17T06:26:08.514+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-02-17T06:26:08.586+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): load_snowflake> on 2026-02-17 06:15:00+00:00
[2026-02-17T06:26:08.644+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'load_snowflake', 'scheduled__2026-02-17T06:15:00+00:00', '--job-id', '1476', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpt7lcx6n0']
[2026-02-17T06:26:08.660+0000] {standard_task_runner.py:91} INFO - Job 1476: Subtask load_snowflake
[2026-02-17T06:26:08.659+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=58393) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-02-17T06:26:08.669+0000] {standard_task_runner.py:64} INFO - Started process 58702 to run task
[2026-02-17T06:26:09.218+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-17T06:15:00+00:00 [running]> on host 353dfeb821e2
[2026-02-17T06:26:09.836+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='load_snowflake' AIRFLOW_CTX_EXECUTION_DATE='2026-02-17T06:15:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-02-17T06:15:00+00:00'
[2026-02-17T06:26:09.842+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-02-17T06:26:10.062+0000] {connection.py:408} INFO - Snowflake Connector for Python Version: 3.11.0, Python Version: 3.12.4, Platform: Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.36
[2026-02-17T06:26:10.066+0000] {connection.py:1258} INFO - This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2026-02-17T06:26:11.335+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221446.json to Snowflake stage...
[2026-02-17T06:26:12.775+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221459.json to Snowflake stage...
[2026-02-17T06:26:13.435+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221471.json to Snowflake stage...
[2026-02-17T06:26:14.111+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221483.json to Snowflake stage...
[2026-02-17T06:26:14.743+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221496.json to Snowflake stage...
[2026-02-17T06:26:15.339+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221508.json to Snowflake stage...
[2026-02-17T06:26:16.325+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221522.json to Snowflake stage...
[2026-02-17T06:26:16.873+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221533.json to Snowflake stage...
[2026-02-17T06:26:17.472+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221545.json to Snowflake stage...
[2026-02-17T06:26:18.240+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221557.json to Snowflake stage...
[2026-02-17T06:26:18.844+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221568.json to Snowflake stage...
[2026-02-17T06:26:19.380+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221580.json to Snowflake stage...
[2026-02-17T06:26:20.035+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221592.json to Snowflake stage...
[2026-02-17T06:26:20.675+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221603.json to Snowflake stage...
[2026-02-17T06:26:22.040+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221615.json to Snowflake stage...
[2026-02-17T06:26:22.798+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221627.json to Snowflake stage...
[2026-02-17T06:26:23.387+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221639.json to Snowflake stage...
[2026-02-17T06:26:24.073+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221650.json to Snowflake stage...
[2026-02-17T06:26:24.643+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221661.json to Snowflake stage...
[2026-02-17T06:26:25.219+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221673.json to Snowflake stage...
