[2026-02-04T09:52:02.270+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-04T09:52:02.314+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-02-04T09:51:00+00:00 [queued]>
[2026-02-04T09:52:02.323+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-02-04T09:51:00+00:00 [queued]>
[2026-02-04T09:52:02.324+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-02-04T09:52:02.345+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2026-02-04 09:51:00+00:00
[2026-02-04T09:52:02.362+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=82562) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-02-04T09:52:02.365+0000] {standard_task_runner.py:64} INFO - Started process 82581 to run task
[2026-02-04T09:52:02.362+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2026-02-04T09:51:00+00:00', '--job-id', '908', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpr5wg0wuj']
[2026-02-04T09:52:02.367+0000] {standard_task_runner.py:91} INFO - Job 908: Subtask download_minio
[2026-02-04T09:52:02.489+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2026-02-04T09:51:00+00:00 [running]> on host 1a57f62d265e
[2026-02-04T09:52:02.628+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2026-02-04T09:51:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-02-04T09:51:00+00:00'
[2026-02-04T09:52:02.630+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-02-04T09:52:02.879+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190211.json
[2026-02-04T09:52:02.889+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190221.json
[2026-02-04T09:52:02.900+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190233.json
[2026-02-04T09:52:02.910+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190244.json
[2026-02-04T09:52:02.919+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190256.json
[2026-02-04T09:52:02.929+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190268.json
[2026-02-04T09:52:02.938+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190278.json
[2026-02-04T09:52:02.947+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190289.json
[2026-02-04T09:52:02.956+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190300.json
[2026-02-04T09:52:02.966+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190310.json
[2026-02-04T09:52:02.975+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190323.json
[2026-02-04T09:52:02.984+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190333.json
[2026-02-04T09:52:02.993+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190344.json
[2026-02-04T09:52:03.002+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190356.json
[2026-02-04T09:52:03.011+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190368.json
[2026-02-04T09:52:03.020+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190378.json
[2026-02-04T09:52:03.029+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190388.json
[2026-02-04T09:52:03.037+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190399.json
[2026-02-04T09:52:03.046+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190410.json
[2026-02-04T09:52:03.055+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190421.json
[2026-02-04T09:52:03.064+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190432.json
[2026-02-04T09:52:03.072+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190442.json
[2026-02-04T09:52:03.081+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190453.json
[2026-02-04T09:52:03.090+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190463.json
[2026-02-04T09:52:03.098+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190474.json
[2026-02-04T09:52:03.107+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190485.json
[2026-02-04T09:52:03.116+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190495.json
[2026-02-04T09:52:03.125+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190506.json
[2026-02-04T09:52:03.134+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190516.json
[2026-02-04T09:52:03.144+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190527.json
[2026-02-04T09:52:03.155+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190537.json
[2026-02-04T09:52:03.164+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190548.json
[2026-02-04T09:52:03.173+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190559.json
[2026-02-04T09:52:03.184+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190569.json
[2026-02-04T09:52:03.195+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190580.json
[2026-02-04T09:52:03.205+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190590.json
[2026-02-04T09:52:03.220+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190600.json
[2026-02-04T09:52:03.231+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190611.json
[2026-02-04T09:52:03.242+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190621.json
[2026-02-04T09:52:03.251+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190632.json
[2026-02-04T09:52:03.262+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190642.json
[2026-02-04T09:52:03.271+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190652.json
[2026-02-04T09:52:03.281+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190663.json
[2026-02-04T09:52:03.293+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190673.json
[2026-02-04T09:52:03.306+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190683.json
[2026-02-04T09:52:03.318+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190694.json
[2026-02-04T09:52:03.332+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190704.json
[2026-02-04T09:52:03.345+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1770190715.json
