[2026-02-17T06:16:36.688+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-17T06:16:36.859+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-17T06:10:00+00:00 [queued]>
[2026-02-17T06:16:36.874+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-17T06:10:00+00:00 [queued]>
[2026-02-17T06:16:36.875+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-02-17T06:16:36.913+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): load_snowflake> on 2026-02-17 06:10:00+00:00
[2026-02-17T06:16:36.947+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'load_snowflake', 'scheduled__2026-02-17T06:10:00+00:00', '--job-id', '1474', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmpl5xdqyfd']
[2026-02-17T06:16:36.952+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=45176) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-02-17T06:16:36.952+0000] {standard_task_runner.py:91} INFO - Job 1474: Subtask load_snowflake
[2026-02-17T06:16:36.953+0000] {standard_task_runner.py:64} INFO - Started process 45228 to run task
[2026-02-17T06:16:37.189+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-17T06:10:00+00:00 [running]> on host 353dfeb821e2
[2026-02-17T06:16:39.445+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='load_snowflake' AIRFLOW_CTX_EXECUTION_DATE='2026-02-17T06:10:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-02-17T06:10:00+00:00'
[2026-02-17T06:16:39.448+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-02-17T06:16:42.469+0000] {connection.py:408} INFO - Snowflake Connector for Python Version: 3.11.0, Python Version: 3.12.4, Platform: Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.36
[2026-02-17T06:16:42.475+0000] {connection.py:1258} INFO - This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2026-02-17T06:16:43.903+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221446.json to Snowflake stage...
[2026-02-17T06:16:45.300+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221459.json to Snowflake stage...
[2026-02-17T06:16:45.941+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221471.json to Snowflake stage...
[2026-02-17T06:16:46.627+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221483.json to Snowflake stage...
[2026-02-17T06:16:47.211+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221496.json to Snowflake stage...
[2026-02-17T06:16:47.843+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221508.json to Snowflake stage...
[2026-02-17T06:16:48.494+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221522.json to Snowflake stage...
[2026-02-17T06:16:49.126+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221533.json to Snowflake stage...
[2026-02-17T06:16:49.783+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221545.json to Snowflake stage...
[2026-02-17T06:16:50.388+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221557.json to Snowflake stage...
[2026-02-17T06:16:51.051+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221568.json to Snowflake stage...
[2026-02-17T06:16:51.687+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221580.json to Snowflake stage...
[2026-02-17T06:16:52.244+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221592.json to Snowflake stage...
[2026-02-17T06:16:52.760+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221603.json to Snowflake stage...
[2026-02-17T06:16:53.342+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221615.json to Snowflake stage...
[2026-02-17T06:16:53.896+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221627.json to Snowflake stage...
[2026-02-17T06:16:54.369+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221639.json to Snowflake stage...
[2026-02-17T06:16:54.834+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221650.json to Snowflake stage...
[2026-02-17T06:16:55.424+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221661.json to Snowflake stage...
[2026-02-17T06:16:55.936+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221673.json to Snowflake stage...
[2026-02-17T06:16:56.451+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221686.json to Snowflake stage...
[2026-02-17T06:16:56.994+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221698.json to Snowflake stage...
[2026-02-17T06:16:57.515+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221709.json to Snowflake stage...
[2026-02-17T06:16:58.070+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221720.json to Snowflake stage...
[2026-02-17T06:16:58.627+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221733.json to Snowflake stage...
[2026-02-17T06:16:59.216+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221744.json to Snowflake stage...
[2026-02-17T06:16:59.867+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221757.json to Snowflake stage...
[2026-02-17T06:17:00.482+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221768.json to Snowflake stage...
[2026-02-17T06:17:01.201+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221779.json to Snowflake stage...
[2026-02-17T06:17:01.740+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221792.json to Snowflake stage...
[2026-02-17T06:17:02.230+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221807.json to Snowflake stage...
[2026-02-17T06:17:02.773+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221820.json to Snowflake stage...
[2026-02-17T06:17:03.278+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221831.json to Snowflake stage...
[2026-02-17T06:17:03.856+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221843.json to Snowflake stage...
[2026-02-17T06:17:04.980+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221858.json to Snowflake stage...
[2026-02-17T06:17:05.554+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221871.json to Snowflake stage...
[2026-02-17T06:17:06.161+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221883.json to Snowflake stage...
[2026-02-17T06:17:06.826+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221895.json to Snowflake stage...
[2026-02-17T06:17:07.388+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221906.json to Snowflake stage...
[2026-02-17T06:17:07.995+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221918.json to Snowflake stage...
[2026-02-17T06:17:08.672+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221930.json to Snowflake stage...
[2026-02-17T06:17:09.302+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221941.json to Snowflake stage...
[2026-02-17T06:17:09.921+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221953.json to Snowflake stage...
[2026-02-17T06:17:10.564+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221965.json to Snowflake stage...
[2026-02-17T06:17:11.139+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221976.json to Snowflake stage...
[2026-02-17T06:17:11.782+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771221988.json to Snowflake stage...
[2026-02-17T06:17:12.284+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222104.json to Snowflake stage...
[2026-02-17T06:17:12.866+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222116.json to Snowflake stage...
[2026-02-17T06:17:13.470+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222127.json to Snowflake stage...
[2026-02-17T06:17:13.987+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222139.json to Snowflake stage...
[2026-02-17T06:17:14.488+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222151.json to Snowflake stage...
[2026-02-17T06:17:15.138+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222164.json to Snowflake stage...
[2026-02-17T06:17:15.788+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222205.json to Snowflake stage...
[2026-02-17T06:17:17.019+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222217.json to Snowflake stage...
[2026-02-17T06:17:17.593+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222230.json to Snowflake stage...
[2026-02-17T06:17:18.158+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222241.json to Snowflake stage...
[2026-02-17T06:17:18.658+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222252.json to Snowflake stage...
[2026-02-17T06:17:19.228+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222263.json to Snowflake stage...
[2026-02-17T06:17:19.869+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222275.json to Snowflake stage...
[2026-02-17T06:17:20.378+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222286.json to Snowflake stage...
[2026-02-17T06:17:20.896+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222298.json to Snowflake stage...
[2026-02-17T06:17:21.370+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222309.json to Snowflake stage...
[2026-02-17T06:17:21.859+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222320.json to Snowflake stage...
[2026-02-17T06:17:22.423+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222331.json to Snowflake stage...
[2026-02-17T06:17:23.143+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222344.json to Snowflake stage...
[2026-02-17T06:17:23.774+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222355.json to Snowflake stage...
[2026-02-17T06:17:24.421+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222367.json to Snowflake stage...
[2026-02-17T06:17:25.570+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222377.json to Snowflake stage...
[2026-02-17T06:17:26.191+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222388.json to Snowflake stage...
[2026-02-17T06:17:26.752+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222400.json to Snowflake stage...
[2026-02-17T06:17:27.307+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222412.json to Snowflake stage...
[2026-02-17T06:17:27.875+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222451.json to Snowflake stage...
[2026-02-17T06:17:28.487+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222463.json to Snowflake stage...
[2026-02-17T06:17:29.111+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222476.json to Snowflake stage...
[2026-02-17T06:17:29.765+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222487.json to Snowflake stage...
[2026-02-17T06:17:30.405+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222532.json to Snowflake stage...
[2026-02-17T06:17:31.005+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222545.json to Snowflake stage...
[2026-02-17T06:17:31.620+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222557.json to Snowflake stage...
[2026-02-17T06:17:32.172+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222569.json to Snowflake stage...
[2026-02-17T06:17:32.830+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222581.json to Snowflake stage...
[2026-02-17T06:17:33.375+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222592.json to Snowflake stage...
[2026-02-17T06:17:33.942+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771222604.json to Snowflake stage...
