[2026-02-17T08:05:17.717+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-17T08:05:17.771+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-17T07:55:00+00:00 [queued]>
[2026-02-17T08:05:17.803+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-17T07:55:00+00:00 [queued]>
[2026-02-17T08:05:17.805+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-02-17T08:05:17.832+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): load_snowflake> on 2026-02-17 07:55:00+00:00
[2026-02-17T08:05:17.848+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'load_snowflake', 'scheduled__2026-02-17T07:55:00+00:00', '--job-id', '1511', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmp2i_gaygd']
[2026-02-17T08:05:17.853+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=1791) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-02-17T08:05:17.854+0000] {standard_task_runner.py:91} INFO - Job 1511: Subtask load_snowflake
[2026-02-17T08:05:17.855+0000] {standard_task_runner.py:64} INFO - Started process 1794 to run task
[2026-02-17T08:05:18.020+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-17T07:55:00+00:00 [running]> on host 2a72b80a66a9
[2026-02-17T08:05:18.358+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='load_snowflake' AIRFLOW_CTX_EXECUTION_DATE='2026-02-17T07:55:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-02-17T07:55:00+00:00'
[2026-02-17T08:05:18.360+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-02-17T08:05:18.407+0000] {connection.py:408} INFO - Snowflake Connector for Python Version: 3.11.0, Python Version: 3.12.4, Platform: Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.36
[2026-02-17T08:05:18.409+0000] {connection.py:1258} INFO - This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2026-02-17T08:05:19.508+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315083.json to Snowflake stage...
[2026-02-17T08:05:21.168+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315095.json to Snowflake stage...
[2026-02-17T08:05:21.689+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315106.json to Snowflake stage...
[2026-02-17T08:05:22.268+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315117.json to Snowflake stage...
[2026-02-17T08:05:22.830+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315128.json to Snowflake stage...
[2026-02-17T08:05:23.464+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315140.json to Snowflake stage...
[2026-02-17T08:05:24.024+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315152.json to Snowflake stage...
[2026-02-17T08:05:24.634+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315163.json to Snowflake stage...
[2026-02-17T08:05:25.305+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315174.json to Snowflake stage...
[2026-02-17T08:05:26.607+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315186.json to Snowflake stage...
[2026-02-17T08:05:27.305+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315197.json to Snowflake stage...
[2026-02-17T08:05:28.103+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315209.json to Snowflake stage...
[2026-02-17T08:05:28.902+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315221.json to Snowflake stage...
[2026-02-17T08:05:30.457+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315232.json to Snowflake stage...
[2026-02-17T08:05:31.451+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315243.json to Snowflake stage...
[2026-02-17T08:05:32.572+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315255.json to Snowflake stage...
[2026-02-17T08:05:33.228+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315267.json to Snowflake stage...
[2026-02-17T08:05:33.810+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315279.json to Snowflake stage...
[2026-02-17T08:05:34.424+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315291.json to Snowflake stage...
[2026-02-17T08:05:35.036+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315301.json to Snowflake stage...
[2026-02-17T08:05:35.625+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315311.json to Snowflake stage...
[2026-02-17T08:05:36.198+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315323.json to Snowflake stage...
[2026-02-17T08:05:36.985+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315334.json to Snowflake stage...
[2026-02-17T08:05:37.466+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315346.json to Snowflake stage...
[2026-02-17T08:05:38.086+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315356.json to Snowflake stage...
[2026-02-17T08:05:38.593+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315367.json to Snowflake stage...
[2026-02-17T08:05:39.066+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315378.json to Snowflake stage...
[2026-02-17T08:05:39.622+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315389.json to Snowflake stage...
[2026-02-17T08:05:40.268+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315399.json to Snowflake stage...
[2026-02-17T08:05:42.263+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315411.json to Snowflake stage...
[2026-02-17T08:05:42.908+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315424.json to Snowflake stage...
[2026-02-17T08:05:43.642+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315437.json to Snowflake stage...
[2026-02-17T08:05:44.324+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315451.json to Snowflake stage...
[2026-02-17T08:05:44.975+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/AAPL/1771315462.json to Snowflake stage...
