[2026-02-17T05:57:07.751+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-17T05:57:07.860+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-16T06:30:00+00:00 [queued]>
[2026-02-17T05:57:07.888+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-02-16T06:30:00+00:00 [queued]>
[2026-02-17T05:57:07.897+0000] {taskinstance.py:2306} INFO - Starting attempt 2 of 2
[2026-02-17T05:57:44.355+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221988.json to Snowflake stage...
[2026-02-17T05:57:44.858+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222104.json to Snowflake stage...
[2026-02-17T05:57:45.473+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222116.json to Snowflake stage...
[2026-02-17T05:57:46.940+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222127.json to Snowflake stage...
[2026-02-17T05:57:47.438+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222139.json to Snowflake stage...
[2026-02-17T05:57:48.065+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222151.json to Snowflake stage...
[2026-02-17T05:57:48.600+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222164.json to Snowflake stage...
[2026-02-17T05:57:49.285+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222205.json to Snowflake stage...
[2026-02-17T05:57:49.862+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222217.json to Snowflake stage...
[2026-02-17T05:57:50.725+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222230.json to Snowflake stage...
[2026-02-17T05:57:51.375+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222241.json to Snowflake stage...
[2026-02-17T05:57:51.967+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222252.json to Snowflake stage...
[2026-02-17T05:57:52.468+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222263.json to Snowflake stage...
[2026-02-17T05:57:53.077+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222275.json to Snowflake stage...
[2026-02-17T05:57:53.670+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222286.json to Snowflake stage...
[2026-02-17T05:57:54.445+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222298.json to Snowflake stage...
[2026-02-17T05:57:54.986+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222309.json to Snowflake stage...
[2026-02-17T05:57:55.549+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222320.json to Snowflake stage...
[2026-02-17T05:57:56.096+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222331.json to Snowflake stage...
[2026-02-17T05:57:56.749+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222344.json to Snowflake stage...
[2026-02-17T05:57:57.377+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222355.json to Snowflake stage...
[2026-02-17T05:57:57.957+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222367.json to Snowflake stage...
[2026-02-17T05:57:59.864+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222377.json to Snowflake stage...
[2026-02-17T05:58:00.437+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222388.json to Snowflake stage...
[2026-02-17T05:58:00.960+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222400.json to Snowflake stage...
[2026-02-17T05:58:01.506+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222412.json to Snowflake stage...
[2026-02-17T05:58:02.204+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222451.json to Snowflake stage...
[2026-02-17T05:58:02.929+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222463.json to Snowflake stage...
[2026-02-17T05:58:04.097+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222476.json to Snowflake stage...
[2026-02-17T05:58:05.044+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222487.json to Snowflake stage...
[2026-02-17T05:58:06.135+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222532.json to Snowflake stage...
[2026-02-17T05:58:06.954+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222545.json to Snowflake stage...
[2026-02-17T05:58:07.746+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222557.json to Snowflake stage...
[2026-02-17T05:58:08.635+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222569.json to Snowflake stage...
[2026-02-17T05:58:09.674+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222581.json to Snowflake stage...
[2026-02-17T05:58:10.908+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222592.json to Snowflake stage...
[2026-02-17T05:58:11.984+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222604.json to Snowflake stage...
[2026-02-17T05:58:12.977+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222617.json to Snowflake stage...
[2026-02-17T05:58:14.169+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222630.json to Snowflake stage...
[2026-02-17T05:58:15.214+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222645.json to Snowflake stage...
[2026-02-17T05:58:16.317+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222694.json to Snowflake stage...
[2026-02-17T05:58:17.569+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222710.json to Snowflake stage...
[2026-02-17T05:58:18.884+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222721.json to Snowflake stage...
[2026-02-17T05:58:19.862+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222733.json to Snowflake stage...
[2026-02-17T05:58:20.780+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222745.json to Snowflake stage...
[2026-02-17T05:58:21.758+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222756.json to Snowflake stage...
[2026-02-17T05:58:22.806+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222772.json to Snowflake stage...
[2026-02-17T05:58:23.960+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222788.json to Snowflake stage...
[2026-02-17T05:58:25.017+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222810.json to Snowflake stage...
[2026-02-17T05:58:26.277+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222857.json to Snowflake stage...
[2026-02-17T05:58:27.388+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222869.json to Snowflake stage...
[2026-02-17T05:58:28.657+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222881.json to Snowflake stage...
[2026-02-17T05:58:29.809+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222895.json to Snowflake stage...
[2026-02-17T05:58:30.735+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222909.json to Snowflake stage...
[2026-02-17T05:58:31.519+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222923.json to Snowflake stage...
[2026-02-17T05:58:32.761+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222935.json to Snowflake stage...
[2026-02-17T05:58:34.176+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222953.json to Snowflake stage...
[2026-02-17T05:58:35.217+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222968.json to Snowflake stage...
[2026-02-17T05:58:35.901+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222979.json to Snowflake stage...
[2026-02-17T05:58:36.633+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222989.json to Snowflake stage...
[2026-02-17T05:58:37.738+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223000.json to Snowflake stage...
[2026-02-17T05:58:38.734+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223010.json to Snowflake stage...
[2026-02-17T05:58:39.782+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223021.json to Snowflake stage...
[2026-02-17T05:58:40.888+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223032.json to Snowflake stage...
[2026-02-17T05:58:42.030+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223044.json to Snowflake stage...
[2026-02-17T05:58:43.003+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223058.json to Snowflake stage...
[2026-02-17T05:58:43.874+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223068.json to Snowflake stage...
[2026-02-17T05:58:45.376+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223290.json to Snowflake stage...
[2026-02-17T05:58:47.057+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223381.json to Snowflake stage...
[2026-02-17T05:58:48.490+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223394.json to Snowflake stage...
[2026-02-17T05:58:49.508+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223405.json to Snowflake stage...
[2026-02-17T05:58:50.674+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223417.json to Snowflake stage...
[2026-02-17T05:58:51.778+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223429.json to Snowflake stage...
[2026-02-17T05:58:52.586+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223439.json to Snowflake stage...
[2026-02-17T05:58:53.559+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223449.json to Snowflake stage...
[2026-02-17T05:58:54.634+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771223460.json to Snowflake stage...
[2026-02-17T05:58:55.393+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221451.json to Snowflake stage...
[2026-02-17T05:58:56.075+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221463.json to Snowflake stage...
[2026-02-17T05:58:56.591+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221476.json to Snowflake stage...
[2026-02-17T05:58:57.225+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221489.json to Snowflake stage...
[2026-02-17T05:58:57.956+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221501.json to Snowflake stage...
[2026-02-17T05:58:59.105+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221513.json to Snowflake stage...
[2026-02-17T05:59:00.200+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221526.json to Snowflake stage...
[2026-02-17T05:59:00.999+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221538.json to Snowflake stage...
[2026-02-17T05:59:01.945+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221550.json to Snowflake stage...
[2026-02-17T05:59:02.891+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221561.json to Snowflake stage...
[2026-02-17T05:59:03.622+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221573.json to Snowflake stage...
[2026-02-17T05:59:04.613+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221585.json to Snowflake stage...
[2026-02-17T05:59:05.681+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221596.json to Snowflake stage...
[2026-02-17T05:59:09.627+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221608.json to Snowflake stage...
[2026-02-17T05:59:10.792+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221620.json to Snowflake stage...
[2026-02-17T05:59:12.020+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221631.json to Snowflake stage...
[2026-02-17T05:59:12.900+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221643.json to Snowflake stage...
[2026-02-17T05:59:13.797+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221654.json to Snowflake stage...
[2026-02-17T05:59:14.787+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221666.json to Snowflake stage...
[2026-02-17T05:59:16.079+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221678.json to Snowflake stage...
[2026-02-17T05:59:17.011+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221690.json to Snowflake stage...
[2026-02-17T05:59:17.837+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221702.json to Snowflake stage...
[2026-02-17T05:59:18.857+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221713.json to Snowflake stage...
[2026-02-17T05:59:19.958+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221726.json to Snowflake stage...
[2026-02-17T05:59:20.830+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221737.json to Snowflake stage...
[2026-02-17T05:59:21.771+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221750.json to Snowflake stage...
[2026-02-17T05:59:23.325+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221761.json to Snowflake stage...
[2026-02-17T05:59:24.229+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221772.json to Snowflake stage...
[2026-02-17T05:59:25.344+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221784.json to Snowflake stage...
[2026-02-17T05:59:26.216+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221800.json to Snowflake stage...
[2026-02-17T05:59:26.874+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221812.json to Snowflake stage...
[2026-02-17T05:59:27.526+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221824.json to Snowflake stage...
[2026-02-17T05:59:28.098+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221836.json to Snowflake stage...
[2026-02-17T05:59:28.629+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221851.json to Snowflake stage...
[2026-02-17T05:59:29.164+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221864.json to Snowflake stage...
[2026-02-17T05:59:29.719+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221875.json to Snowflake stage...
[2026-02-17T05:59:30.393+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221887.json to Snowflake stage...
[2026-02-17T05:59:31.003+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221899.json to Snowflake stage...
[2026-02-17T05:59:31.612+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221911.json to Snowflake stage...
[2026-02-17T05:59:32.252+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221923.json to Snowflake stage...
[2026-02-17T05:59:32.900+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221934.json to Snowflake stage...
[2026-02-17T05:59:33.526+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221946.json to Snowflake stage...
[2026-02-17T05:59:34.118+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221957.json to Snowflake stage...
[2026-02-17T05:59:34.768+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221969.json to Snowflake stage...
[2026-02-17T05:59:35.385+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771221981.json to Snowflake stage...
[2026-02-17T05:59:36.039+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222097.json to Snowflake stage...
[2026-02-17T05:59:36.882+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222108.json to Snowflake stage...
[2026-02-17T05:59:37.421+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222120.json to Snowflake stage...
[2026-02-17T05:59:38.023+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222132.json to Snowflake stage...
[2026-02-17T05:59:38.647+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222144.json to Snowflake stage...
[2026-02-17T05:59:39.213+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222157.json to Snowflake stage...
[2026-02-17T05:59:39.802+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222198.json to Snowflake stage...
[2026-02-17T05:59:40.325+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222210.json to Snowflake stage...
[2026-02-17T05:59:40.977+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222223.json to Snowflake stage...
[2026-02-17T05:59:41.621+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222233.json to Snowflake stage...
[2026-02-17T05:59:42.198+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222245.json to Snowflake stage...
[2026-02-17T05:59:42.714+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222256.json to Snowflake stage...
[2026-02-17T05:59:43.238+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222268.json to Snowflake stage...
[2026-02-17T05:59:43.790+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222279.json to Snowflake stage...
[2026-02-17T05:59:44.443+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222291.json to Snowflake stage...
[2026-02-17T05:59:45.074+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222302.json to Snowflake stage...
[2026-02-17T05:59:45.719+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222313.json to Snowflake stage...
[2026-02-17T05:59:46.351+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222324.json to Snowflake stage...
[2026-02-17T05:59:47.002+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222336.json to Snowflake stage...
[2026-02-17T05:59:47.639+0000] {logging_mixin.py:188} INFO - Uploading /opt/***/data/minio/1771222348.json to Snowflake stage...
